num,session,code,sequence,date,scanner,dictionary,map,array,sphere,sphere_name_sh,NIST_name,long_name,conc,area,ref,ref_sd,temp_coef,tc_mean,tc_rd,mean,stdv,min,max,temp
,10,PH055,MESE,10/02/2020,PRISMA,MESE,T2,T2a,S2,S2_T2a,MnCl2-2,MESET2MnCl2-2,0.0181,80,379.48,3.57,7.33,395.52,4.225868331,405.05,7.978,367,438,21.3
,10,PH055,MESE,10/02/2020,PRISMA,MESE,T2,T2a,S3,S3_T2a,MnCl2-3,MESET2MnCl2-3,0.0282,80,267.29,2.51,5.24,276.34,3.386273942,283.15,3.349,272,289,21.3
,10,PH055,MESE,10/02/2020,PRISMA,MESE,T2,T2a,S4,S4_T2a,MnCl2-4,MESET2MnCl2-4,0.0434,80,175.05,1.65,3.45,186.23,6.387337671,190.713,2.649,182,195,21.3
,10,PH055,MESE,10/02/2020,PRISMA,MESE,T2,T2a,S5,S5_T2a,MnCl2-5,MESET2MnCl2-5,0.0626,80,166.9,1.57,2.55,136.02,-18.50316081,139.338,2.074,133,143,21.3
,10,PH055,MESE,10/02/2020,PRISMA,MESE,T2,T2a,S6,S6_T2a,MnCl2-6,MESET2MnCl2-6,0.0934,80,88.89,0.84,1.71,94.09,5.852006373,96.312,1.755,91,99,21.3
,10,PH055,MESE,10/02/2020,PRISMA,MESE,T2,T2a,S7,S7_T2a,MnCl2-7,MESET2MnCl2-7,0.1353,80,63.42,0.6,1.18,65.08,2.618558122,66.612,1.695,63,69,21.3
,10,PH055,MESE,10/02/2020,PRISMA,MESE,T2,T2a,S8,S8_T2a,MnCl2-8,MESET2MnCl2-8,0.193,80,44.24,0.42,0.85,47.3,6.924747451,48.413,2.191,41,52,21.3
,10,PH055,MRF,10/02/2020,PRISMA,MRF 1500,T2,T2a,S1,S1_T2a,MnCl2-1,S1500T2MnCl2-1,0.0108,80,1928.33,18.13,5.42,544.21,-71.77837326,551.25,39.758,450,650,21.3
,10,PH055,MRF,10/02/2020,PRISMA,MRF 1500,T2,T2a,S2,S2_T2a,MnCl2-2,S1500T2MnCl2-2,0.0181,80,379.48,3.57,5.63,338.93,-10.68459662,346.25,19.118,300,400,21.3
,10,PH055,MRF,10/02/2020,PRISMA,MRF 1500,T2,T2a,S3,S3_T2a,MnCl2-3,S1500T2MnCl2-3,0.0282,80,267.29,2.51,3.2,243.85,-8.770837052,248,15.622,220,280,21.3
,10,PH055,MRF,10/02/2020,PRISMA,MRF 1500,T2,T2a,S4,S4_T2a,MnCl2-4,S1500T2MnCl2-4,0.0434,80,175.05,1.65,2.02,202.62,15.748695,205.25,16.068,170,250,21.3
,10,PH055,MRF,10/02/2020,PRISMA,MRF 1500,T2,T2a,S5,S5_T2a,MnCl2-5,S1500T2MnCl2-5,0.0626,80,166.9,1.57,1.67,133.58,-19.96307,135.75,11.856,115,160,21.3
,10,PH055,MRF,10/02/2020,PRISMA,MRF 1500,T2,T2a,S6,S6_T2a,MnCl2-6,S1500T2MnCl2-6,0.0934,80,88.89,0.84,1.45,100.57,13.14140901,102.45,9.729,82,120,21.3
,10,PH055,MRF,10/02/2020,PRISMA,MRF 1500,T2,T2a,S7,S7_T2a,MnCl2-7,S1500T2MnCl2-7,0.1353,80,63.42,0.6,1.42,65.12,2.686285312,66.975,7.504,50,86,21.3
,10,PH055,MRF,10/02/2020,PRISMA,MRF 1500,T2,T2a,S8,S8_T2a,MnCl2-8,S1500T2MnCl2-8,0.193,80,44.24,0.42,0.91,43.91,-0.737255892,45.1,5.031,36,56,21.3
,10,PH055,MRF,10/02/2020,PRISMA,MRF 3000,T2,T2a,S1,S1_T2a,MnCl2-1,S3000T2MnCl2-1,0.0108,80,1928.33,18.13,7.24,544.34,-71.77164888,553.75,38.791,500,650,21.3
,10,PH055,MRF,10/02/2020,PRISMA,MRF 3000,T2,T2a,S2,S2_T2a,MnCl2-2,S3000T2MnCl2-2,0.0181,80,379.48,3.57,5.38,342.38,-9.777038416,349.375,23.186,300,400,21.3
,10,PH055,MRF,10/02/2020,PRISMA,MRF 3000,T2,T2a,S3,S3_T2a,MnCl2-3,S3000T2MnCl2-3,0.0282,80,267.29,2.51,3.66,243.49,-8.903017558,248.25,16.287,210,280,21.3
,10,PH055,MRF,10/02/2020,PRISMA,MRF 3000,T2,T2a,S4,S4_T2a,MnCl2-4,S3000T2MnCl2-4,0.0434,80,175.05,1.65,2.66,195.92,11.92029463,199.375,17.162,160,260,21.3
,10,PH055,MRF,10/02/2020,PRISMA,MRF 3000,T2,T2a,S5,S5_T2a,MnCl2-5,S3000T2MnCl2-5,0.0626,80,166.9,1.57,1.93,128.74,-22.86677899,131.25,12.566,100,170,21.3
,10,PH055,MRF,10/02/2020,PRISMA,MRF 3000,T2,T2a,S6,S6_T2a,MnCl2-6,S3000T2MnCl2-6,0.0934,80,88.89,0.84,1.56,96.14,8.157521673,98.175,8.874,76,120,21.3
,10,PH055,MRF,10/02/2020,PRISMA,MRF 3000,T2,T2a,S7,S7_T2a,MnCl2-7,S3000T2MnCl2-7,0.1353,80,63.42,0.6,1.41,62.89,-0.832226945,64.725,6.43,48,84,21.3
,10,PH055,MRF,10/02/2020,PRISMA,MRF 3000,T2,T2a,S8,S8_T2a,MnCl2-8,S3000T2MnCl2-8,0.193,80,44.24,0.42,0.88,42.36,-4.244833427,43.5,4.562,36,54,21.3
,11,PH057,MESE,11/02/2020,PRISMA,MESE,T2,T2a,S1,S1_T2a,MnCl2-1,MESET2MnCl2-1,0.0108,80,1928.33,18.13,9.99,588.91,-69.46003894,607.188,11.415,544,632,21.83
,11,PH057,MESE,11/02/2020,PRISMA,MESE,T2,T2a,S2,S2_T2a,MnCl2-2,MESET2MnCl2-2,0.0181,80,379.48,3.57,7.33,401.89,5.90584991,415.312,5.008,399,426,21.83
,11,PH057,MESE,11/02/2020,PRISMA,MESE,T2,T2a,S3,S3_T2a,MnCl2-3,MESET2MnCl2-3,0.0282,80,267.29,2.51,5.24,280.13,4.802747826,289.712,3.406,281,296,21.83
,11,PH057,MESE,11/02/2020,PRISMA,MESE,T2,T2a,S4,S4_T2a,MnCl2-4,MESET2MnCl2-4,0.0434,80,175.05,1.65,3.45,187.78,7.271506297,194.088,2.557,187,198,21.83
,11,PH057,MESE,11/02/2020,PRISMA,MESE,T2,T2a,S5,S5_T2a,MnCl2-5,MESET2MnCl2-5,0.0626,80,166.9,1.57,2.55,137.11,-17.84674792,141.787,2.067,136,146,21.83
,11,PH057,MESE,11/02/2020,PRISMA,MESE,T2,T2a,S6,S6_T2a,MnCl2-6,MESET2MnCl2-6,0.0934,80,88.89,0.84,1.71,95.31,7.225458164,98.438,1.915,93,103,21.83
,11,PH057,MESE,11/02/2020,PRISMA,MESE,T2,T2a,S7,S7_T2a,MnCl2-7,MESET2MnCl2-7,0.1353,80,63.42,0.6,1.18,65.98,4.040343857,68.138,1.727,64,71,21.83
,11,PH057,MESE,11/02/2020,PRISMA,MESE,T2,T2a,S8,S8_T2a,MnCl2-8,MESET2MnCl2-8,0.193,80,44.24,0.42,0.85,48.01,8.52888117,49.575,1.712,46,54,21.83
,11,PH057,MRF,11/02/2020,PRISMA,MRF 1500,T2,T2a,S1,S1_T2a,MnCl2-1,S1500T2MnCl2-1,0.0108,80,1928.33,18.13,5.42,545.08,-71.73282845,555,37.82,500,650,21.83
,11,PH057,MRF,11/02/2020,PRISMA,MRF 1500,T2,T2a,S2,S2_T2a,MnCl2-2,S1500T2MnCl2-2,0.0181,80,379.48,3.57,5.63,350.95,-7.517799717,361.25,27.53,300,400,21.83
,11,PH057,MRF,11/02/2020,PRISMA,MRF 1500,T2,T2a,S3,S3_T2a,MnCl2-3,S1500T2MnCl2-3,0.0282,80,267.29,2.51,3.2,265.28,-0.752721404,271.125,15.589,240,300,21.83
,11,PH057,MRF,11/02/2020,PRISMA,MRF 1500,T2,T2a,S4,S4_T2a,MnCl2-4,S1500T2MnCl2-4,0.0434,80,175.05,1.65,2.02,190.67,8.923211294,194.375,16.977,170,240,21.83
,11,PH057,MRF,11/02/2020,PRISMA,MRF 1500,T2,T2a,S5,S5_T2a,MnCl2-5,S1500T2MnCl2-5,0.0626,80,166.9,1.57,1.67,131.64,-21.12905277,134.688,13.509,105,170,21.83
,11,PH057,MRF,11/02/2020,PRISMA,MRF 1500,T2,T2a,S6,S6_T2a,MnCl2-6,S1500T2MnCl2-6,0.0934,80,88.89,0.84,1.45,99.23,11.63292505,101.875,10.305,78,125,21.83
,11,PH057,MRF,11/02/2020,PRISMA,MRF 1500,T2,T2a,S7,S7_T2a,MnCl2-7,S1500T2MnCl2-7,0.1353,80,63.42,0.6,1.42,67.84,6.975493201,70.45,8.347,52,90,21.83
,11,PH057,MRF,11/02/2020,PRISMA,MRF 1500,T2,T2a,S8,S8_T2a,MnCl2-8,S1500T2MnCl2-8,0.193,80,44.24,0.42,0.91,43.76,-1.095730408,45.425,4.797,38,56,21.83
,11,PH057,MRF,11/02/2020,PRISMA,MRF 3000,T2,T2a,S1,S1_T2a,MnCl2-1,S3000T2MnCl2-1,0.0108,80,1928.33,18.13,7.24,543,-71.84104115,556.25,39.277,500,650,21.83
,11,PH057,MRF,11/02/2020,PRISMA,MRF 3000,T2,T2a,S2,S2_T2a,MnCl2-2,S3000T2MnCl2-2,0.0181,80,379.48,3.57,5.38,340.78,-10.19934908,350.625,29.224,300,450,21.83
,11,PH057,MRF,11/02/2020,PRISMA,MRF 3000,T2,T2a,S3,S3_T2a,MnCl2-3,S3000T2MnCl2-3,0.0282,80,267.29,2.51,3.66,262.3,-1.865470925,269,14.196,240,300,21.83
,11,PH057,MRF,11/02/2020,PRISMA,MRF 3000,T2,T2a,S4,S4_T2a,MnCl2-4,S3000T2MnCl2-4,0.0434,80,175.05,1.65,2.66,180.63,3.188495873,185.5,13.398,160,220,21.83
,11,PH057,MRF,11/02/2020,PRISMA,MRF 3000,T2,T2a,S5,S5_T2a,MnCl2-5,S3000T2MnCl2-5,0.0626,80,166.9,1.57,1.93,126.34,-24.30488873,129.875,13.64,100,170,21.83
,11,PH057,MRF,11/02/2020,PRISMA,MRF 3000,T2,T2a,S6,S6_T2a,MnCl2-6,S3000T2MnCl2-6,0.0934,80,88.89,0.84,1.56,95.69,7.646602506,98.55,8.961,76,125,21.83
,11,PH057,MRF,11/02/2020,PRISMA,MRF 3000,T2,T2a,S7,S7_T2a,MnCl2-7,S3000T2MnCl2-7,0.1353,80,63.42,0.6,1.41,66.77,5.282219949,69.35,7.793,52,90,21.83
,11,PH057,MRF,11/02/2020,PRISMA,MRF 3000,T2,T2a,S8,S8_T2a,MnCl2-8,S3000T2MnCl2-8,0.193,80,44.24,0.42,0.88,43.3,-2.128917763,44.9,3.999,38,54,21.83
,12,PH058,MESE,12/02/2020,PRISMA,MESE,T2,T2a,S1,S1_T2a,MnCl2-1,MESET2MnCl2-1,0.0108,80,1928.33,18.13,9.99,585.93,-69.614831,596.413,8.422,571,618,21.05
,12,PH058,MESE,12/02/2020,PRISMA,MESE,T2,T2a,S2,S2_T2a,MnCl2-2,MESET2MnCl2-2,0.0181,80,379.48,3.57,7.33,402.09,5.957553535,409.788,5.776,394,429,21.05
,12,PH058,MESE,12/02/2020,PRISMA,MESE,T2,T2a,S3,S3_T2a,MnCl2-3,MESET2MnCl2-3,0.0282,80,267.29,2.51,5.24,278.39,4.151880614,283.887,3.714,274,291,21.05
,12,PH058,MESE,12/02/2020,PRISMA,MESE,T2,T2a,S4,S4_T2a,MnCl2-4,MESET2MnCl2-4,0.0434,80,175.05,1.65,3.45,187.07,6.865439027,190.688,2.759,183,196,21.05
,12,PH058,MESE,12/02/2020,PRISMA,MESE,T2,T2a,S5,S5_T2a,MnCl2-5,MESET2MnCl2-5,0.0626,80,166.9,1.57,2.55,136.54,-18.18835054,139.225,2.146,134,143,21.05
,12,PH058,MESE,12/02/2020,PRISMA,MESE,T2,T2a,S6,S6_T2a,MnCl2-6,MESET2MnCl2-6,0.0934,80,88.89,0.84,1.71,95.09,6.980313515,96.888,1.765,92,100,21.05
,12,PH058,MESE,12/02/2020,PRISMA,MESE,T2,T2a,S7,S7_T2a,MnCl2-7,MESET2MnCl2-7,0.1353,80,63.42,0.6,1.18,65.84,3.812949129,67.075,1.508,63,70,21.05
,12,PH058,MESE,12/02/2020,PRISMA,MESE,T2,T2a,S8,S8_T2a,MnCl2-8,MESET2MnCl2-8,0.193,80,44.24,0.42,0.85,48.24,9.045822934,49.138,1.667,45,53,21.05
,12,PH058,MRF,12/02/2020,PRISMA,MRF 1500,T2,T2a,S1,S1_T2a,MnCl2-1,S1500T2MnCl2-1,0.0108,80,1928.33,18.13,5.42,554.94,-71.22195412,560.625,38.725,450,650,21.05
,12,PH058,MRF,12/02/2020,PRISMA,MRF 1500,T2,T2a,S2,S2_T2a,MnCl2-2,S1500T2MnCl2-2,0.0181,80,379.48,3.57,5.63,356.59,-6.031675454,362.5,32.316,300,450,21.05
,12,PH058,MRF,12/02/2020,PRISMA,MRF 1500,T2,T2a,S3,S3_T2a,MnCl2-3,S1500T2MnCl2-3,0.0282,80,267.29,2.51,3.2,254.4,-4.824275815,257.75,15.424,220,290,21.05
,12,PH058,MRF,12/02/2020,PRISMA,MRF 1500,T2,T2a,S4,S4_T2a,MnCl2-4,S1500T2MnCl2-4,0.0434,80,175.05,1.65,2.02,199.87,14.1812208,202,16.944,170,240,21.05
,12,PH058,MRF,12/02/2020,PRISMA,MRF 1500,T2,T2a,S5,S5_T2a,MnCl2-5,S1500T2MnCl2-5,0.0626,80,166.9,1.57,1.67,135.44,-18.85163019,137.188,10.337,115,160,21.05
,12,PH058,MRF,12/02/2020,PRISMA,MRF 1500,T2,T2a,S6,S6_T2a,MnCl2-6,S1500T2MnCl2-6,0.0934,80,88.89,0.84,1.45,102.62,15.44680841,104.138,8.713,88,125,21.05
,12,PH058,MRF,12/02/2020,PRISMA,MRF 1500,T2,T2a,S7,S7_T2a,MnCl2-7,S1500T2MnCl2-7,0.1353,80,63.42,0.6,1.42,66.5,4.863879693,68,7.577,52,88,21.05
,12,PH058,MRF,12/02/2020,PRISMA,MRF 1500,T2,T2a,S8,S8_T2a,MnCl2-8,S1500T2MnCl2-8,0.193,80,44.24,0.42,0.91,44.02,-0.504190616,44.975,5.63,34,58,21.05
,12,PH058,MRF,12/02/2020,PRISMA,MRF 3000,T2,T2a,S1,S1_T2a,MnCl2-1,S3000T2MnCl2-1,0.0108,80,1928.33,18.13,7.24,563.02,-70.80265342,570.625,37.054,500,650,21.05
,12,PH058,MRF,12/02/2020,PRISMA,MRF 3000,T2,T2a,S2,S2_T2a,MnCl2-2,S3000T2MnCl2-2,0.0181,80,379.48,3.57,5.38,348.72,-8.104866305,354.375,32.988,300,450,21.05
,12,PH058,MRF,12/02/2020,PRISMA,MRF 3000,T2,T2a,S3,S3_T2a,MnCl2-3,S3000T2MnCl2-3,0.0282,80,267.29,2.51,3.66,249.91,-6.503083489,253.75,17.238,220,290,21.05
,12,PH058,MRF,12/02/2020,PRISMA,MRF 3000,T2,T2a,S4,S4_T2a,MnCl2-4,S3000T2MnCl2-4,0.0434,80,175.05,1.65,2.66,198.96,13.6569989,201.75,18.126,160,250,21.05
,12,PH058,MRF,12/02/2020,PRISMA,MRF 3000,T2,T2a,S5,S5_T2a,MnCl2-5,S3000T2MnCl2-5,0.0626,80,166.9,1.57,1.93,130.97,-21.52850018,133,12.185,105,170,21.05
,12,PH058,MRF,12/02/2020,PRISMA,MRF 3000,T2,T2a,S6,S6_T2a,MnCl2-6,S3000T2MnCl2-6,0.0934,80,88.89,0.84,1.56,97.64,9.848500797,99.287,8.628,82,120,21.05
,12,PH058,MRF,12/02/2020,PRISMA,MRF 3000,T2,T2a,S7,S7_T2a,MnCl2-7,S3000T2MnCl2-7,0.1353,80,63.42,0.6,1.41,63.69,0.433085602,65.175,6.756,48,86,21.05
,12,PH058,MRF,12/02/2020,PRISMA,MRF 3000,T2,T2a,S8,S8_T2a,MnCl2-8,S3000T2MnCl2-8,0.193,80,44.24,0.42,0.88,42.16,-4.710860383,43.075,4.488,36,52,21.05
,13,PH059,MESE,14/02/2020,PRISMA,MESE,T2,T2a,S1,S1_T2a,MnCl2-1,MESET2MnCl2-1,0.0108,80,1928.33,18.13,9.99,584.44,-69.69169339,599.525,7.466,584,624,21.51
,13,PH059,MESE,14/02/2020,PRISMA,MESE,T2,T2a,S2,S2_T2a,MnCl2-2,MESET2MnCl2-2,0.0181,80,379.48,3.57,7.33,398.08,4.90046115,409.15,4.647,400,421,21.51
,13,PH059,MESE,14/02/2020,PRISMA,MESE,T2,T2a,S3,S3_T2a,MnCl2-3,MESET2MnCl2-3,0.0282,80,267.29,2.51,5.24,277.23,3.718165273,285.137,3.748,276,294,21.51
,13,PH059,MESE,14/02/2020,PRISMA,MESE,T2,T2a,S4,S4_T2a,MnCl2-4,MESET2MnCl2-4,0.0434,80,175.05,1.65,3.45,186.87,6.751799369,192.075,3.072,185,197,21.51
,13,PH059,MESE,14/02/2020,PRISMA,MESE,T2,T2a,S5,S5_T2a,MnCl2-5,MESET2MnCl2-5,0.0626,80,166.9,1.57,2.55,136.41,-18.27084889,140.262,2.115,134,144,21.51
,13,PH059,MESE,14/02/2020,PRISMA,MESE,T2,T2a,S6,S6_T2a,MnCl2-6,MESET2MnCl2-6,0.0934,80,88.89,0.84,1.71,94.65,6.475653731,97.225,1.968,93,100,21.51
,13,PH059,MESE,14/02/2020,PRISMA,MESE,T2,T2a,S7,S7_T2a,MnCl2-7,MESET2MnCl2-7,0.1353,80,63.42,0.6,1.18,65.31,2.979066585,67.088,1.577,63,70,21.51
,13,PH059,MESE,14/02/2020,PRISMA,MESE,T2,T2a,S8,S8_T2a,MnCl2-8,MESET2MnCl2-8,0.193,80,44.24,0.42,0.85,48.01,8.524599199,49.3,1.496,45,53,21.51
,13,PH059,MRF,14/02/2020,PRISMA,MRF 1500,T2,T2a,S1,S1_T2a,MnCl2-1,S1500T2MnCl2-1,0.0108,80,1928.33,18.13,5.42,566.19,-70.63815668,574.375,38.148,500,650,21.51
,13,PH059,MRF,14/02/2020,PRISMA,MRF 1500,T2,T2a,S2,S2_T2a,MnCl2-2,S1500T2MnCl2-2,0.0181,80,379.48,3.57,5.63,370.88,-2.266972609,379.375,33.464,300,450,21.51
,13,PH059,MRF,14/02/2020,PRISMA,MRF 1500,T2,T2a,S3,S3_T2a,MnCl2-3,S1500T2MnCl2-3,0.0282,80,267.29,2.51,3.2,256.93,-3.877635423,261.75,16.052,220,300,21.51
,13,PH059,MRF,14/02/2020,PRISMA,MRF 1500,T2,T2a,S4,S4_T2a,MnCl2-4,S1500T2MnCl2-4,0.0434,80,175.05,1.65,2.02,199.07,13.72061468,202.125,15.727,180,250,21.51
,13,PH059,MRF,14/02/2020,PRISMA,MRF 1500,T2,T2a,S5,S5_T2a,MnCl2-5,S1500T2MnCl2-5,0.0626,80,166.9,1.57,1.67,132.98,-20.32273097,135.5,10.391,115,160,21.51
,13,PH059,MRF,14/02/2020,PRISMA,MRF 1500,T2,T2a,S6,S6_T2a,MnCl2-6,S1500T2MnCl2-6,0.0934,80,88.89,0.84,1.45,102.94,15.80935096,105.125,8.752,86,125,21.51
,13,PH059,MRF,14/02/2020,PRISMA,MRF 1500,T2,T2a,S7,S7_T2a,MnCl2-7,S1500T2MnCl2-7,0.1353,80,63.42,0.6,1.42,66.15,4.30396822,68.3,6.848,54,86,21.51
,13,PH059,MRF,14/02/2020,PRISMA,MRF 1500,T2,T2a,S8,S8_T2a,MnCl2-8,S1500T2MnCl2-8,0.193,80,44.24,0.42,0.91,45.47,2.785323706,46.85,6.283,34,62,21.51
,13,PH059,MRF,14/02/2020,PRISMA,MRF 3000,T2,T2a,S1,S1_T2a,MnCl2-1,S3000T2MnCl2-1,0.0108,80,1928.33,18.13,7.24,557.82,-71.07263789,568.75,36.781,500,650,21.51
,13,PH059,MRF,14/02/2020,PRISMA,MRF 3000,T2,T2a,S2,S2_T2a,MnCl2-2,S3000T2MnCl2-2,0.0181,80,379.48,3.57,5.38,346.25,-8.757292798,354.375,29.972,300,450,21.51
,13,PH059,MRF,14/02/2020,PRISMA,MRF 3000,T2,T2a,S3,S3_T2a,MnCl2-3,S3000T2MnCl2-3,0.0282,80,267.29,2.51,3.66,251.72,-5.823373117,257.25,16.912,210,300,21.51
,13,PH059,MRF,14/02/2020,PRISMA,MRF 3000,T2,T2a,S4,S4_T2a,MnCl2-4,S3000T2MnCl2-4,0.0434,80,175.05,1.65,2.66,194.36,11.02987208,198.375,16.338,160,250,21.51
,13,PH059,MRF,14/02/2020,PRISMA,MRF 3000,T2,T2a,S5,S5_T2a,MnCl2-5,S3000T2MnCl2-5,0.0626,80,166.9,1.57,1.93,129.95,-22.13652936,132.875,11.44,110,170,21.51
,13,PH059,MRF,14/02/2020,PRISMA,MRF 3000,T2,T2a,S6,S6_T2a,MnCl2-6,S3000T2MnCl2-6,0.0934,80,88.89,0.84,1.56,97.03,9.152534016,99.388,7.975,82,120,21.51
,13,PH059,MRF,14/02/2020,PRISMA,MRF 3000,T2,T2a,S7,S7_T2a,MnCl2-7,S3000T2MnCl2-7,0.1353,80,63.42,0.6,1.41,64.45,1.61799787,66.575,6.278,52,84,21.51
,13,PH059,MRF,14/02/2020,PRISMA,MRF 3000,T2,T2a,S8,S8_T2a,MnCl2-8,S3000T2MnCl2-8,0.193,80,44.24,0.42,0.88,43.85,-0.874166444,45.175,5.369,34,58,21.51
,14,PH060,MESE,14/02/2020,PRISMA,MESE,T2,T2a,S1,S1_T2a,MnCl2-1,MESET2MnCl2-1,0.0108,80,1928.33,18.13,9.99,579.78,-69.93354176,594.362,13.234,556,616,21.46
,14,PH060,MESE,14/02/2020,PRISMA,MESE,T2,T2a,S2,S2_T2a,MnCl2-2,MESET2MnCl2-2,0.0181,80,379.48,3.57,7.33,397.18,4.664264197,407.887,7.659,383,423,21.46
,14,PH060,MESE,14/02/2020,PRISMA,MESE,T2,T2a,S3,S3_T2a,MnCl2-3,MESET2MnCl2-3,0.0282,80,267.29,2.51,5.24,278.52,4.199993256,286.163,4.324,274,294,21.46
,14,PH060,MESE,14/02/2020,PRISMA,MESE,T2,T2a,S4,S4_T2a,MnCl2-4,MESET2MnCl2-4,0.0434,80,175.05,1.65,3.45,187.85,7.314143434,192.887,2.964,186,199,21.46
,14,PH060,MESE,14/02/2020,PRISMA,MESE,T2,T2a,S5,S5_T2a,MnCl2-5,MESET2MnCl2-5,0.0626,80,166.9,1.57,2.55,137,-17.91693417,140.725,2.019,135,144,21.46
,14,PH060,MESE,14/02/2020,PRISMA,MESE,T2,T2a,S6,S6_T2a,MnCl2-6,MESET2MnCl2-6,0.0934,80,88.89,0.84,1.71,94.87,6.725839853,97.362,1.924,92,100,21.46
,14,PH060,MESE,14/02/2020,PRISMA,MESE,T2,T2a,S7,S7_T2a,MnCl2-7,MESET2MnCl2-7,0.1353,80,63.42,0.6,1.18,64.98,2.460139678,66.7,2.23,57,70,21.46
,14,PH060,MESE,14/02/2020,PRISMA,MESE,T2,T2a,S8,S8_T2a,MnCl2-8,MESET2MnCl2-8,0.193,80,44.24,0.42,0.85,47.05,6.36065878,48.3,3.223,38,52,21.46
,14,PH060,MRF,14/02/2020,PRISMA,MRF 1500,T2,T2a,S1,S1_T2a,MnCl2-1,S1500T2MnCl2-1,0.0108,80,1928.33,18.13,5.42,549.59,-71.49921679,557.5,37.4,500,650,21.46
,14,PH060,MRF,14/02/2020,PRISMA,MRF 1500,T2,T2a,S2,S2_T2a,MnCl2-2,S1500T2MnCl2-2,0.0181,80,379.48,3.57,5.63,357.41,-5.816202859,365.625,24.641,350,450,21.46
,14,PH060,MRF,14/02/2020,PRISMA,MRF 1500,T2,T2a,S3,S3_T2a,MnCl2-3,S1500T2MnCl2-3,0.0282,80,267.29,2.51,3.2,264.84,-0.918395382,269.5,17.055,240,300,21.46
,14,PH060,MRF,14/02/2020,PRISMA,MRF 1500,T2,T2a,S4,S4_T2a,MnCl2-4,S1500T2MnCl2-4,0.0434,80,175.05,1.65,2.02,194.67,11.20774823,197.625,17.302,170,240,21.46
,14,PH060,MRF,14/02/2020,PRISMA,MRF 1500,T2,T2a,S5,S5_T2a,MnCl2-5,S1500T2MnCl2-5,0.0626,80,166.9,1.57,1.67,140.94,-15.55436751,143.375,10.96,120,170,21.46
,14,PH060,MRF,14/02/2020,PRISMA,MRF 1500,T2,T2a,S6,S6_T2a,MnCl2-6,S1500T2MnCl2-6,0.0934,80,88.89,0.84,1.45,102.17,14.93439754,104.275,8.194,86,130,21.46
,14,PH060,MRF,14/02/2020,PRISMA,MRF 1500,T2,T2a,S7,S7_T2a,MnCl2-7,S1500T2MnCl2-7,0.1353,80,63.42,0.6,1.42,66.32,4.573924182,68.4,6.041,54,78,21.46
,14,PH060,MRF,14/02/2020,PRISMA,MRF 1500,T2,T2a,S8,S8_T2a,MnCl2-8,S1500T2MnCl2-8,0.193,80,44.24,0.42,0.91,44.87,1.419188118,46.2,6.603,34,60,21.46
,14,PH060,MRF,14/02/2020,PRISMA,MRF 3000,T2,T2a,S1,S1_T2a,MnCl2-1,S3000T2MnCl2-1,0.0108,80,1928.33,18.13,7.24,545.68,-71.70209,556.25,35.91,500,650,21.46
,14,PH060,MRF,14/02/2020,PRISMA,MRF 3000,T2,T2a,S2,S2_T2a,MnCl2-2,S3000T2MnCl2-2,0.0181,80,379.48,3.57,5.38,355.27,-6.380590009,363.125,26.077,300,450,21.46
,14,PH060,MRF,14/02/2020,PRISMA,MRF 3000,T2,T2a,S3,S3_T2a,MnCl2-3,S3000T2MnCl2-3,0.0282,80,267.29,2.51,3.66,257.66,-3.603702813,263,17.24,230,300,21.46
,14,PH060,MRF,14/02/2020,PRISMA,MRF 3000,T2,T2a,S4,S4_T2a,MnCl2-4,S3000T2MnCl2-4,0.0434,80,175.05,1.65,2.66,185.87,6.17869822,189.75,16.068,160,230,21.46
,14,PH060,MRF,14/02/2020,PRISMA,MRF 3000,T2,T2a,S5,S5_T2a,MnCl2-5,S3000T2MnCl2-5,0.0626,80,166.9,1.57,1.93,137.74,-17.47282806,140.562,12.376,115,180,21.46
,14,PH060,MRF,14/02/2020,PRISMA,MRF 3000,T2,T2a,S6,S6_T2a,MnCl2-6,S3000T2MnCl2-6,0.0934,80,88.89,0.84,1.56,97.32,9.479029987,99.6,7.36,80,115,21.46
,14,PH060,MRF,14/02/2020,PRISMA,MRF 3000,T2,T2a,S7,S7_T2a,MnCl2-7,S3000T2MnCl2-7,0.1353,80,63.42,0.6,1.41,63.99,0.901334741,66.05,5.4,54,80,21.46
,14,PH060,MRF,14/02/2020,PRISMA,MRF 3000,T2,T2a,S8,S8_T2a,MnCl2-8,S3000T2MnCl2-8,0.193,80,44.24,0.42,0.88,43.7,-1.227317585,44.975,5.567,34,56,21.46
,15,PH061,MESE,17/02/2020,PRISMA,MESE,T2,T2a,S1,S1_T2a,MnCl2-1,MESET2MnCl2-1,0.0108,80,1928.33,18.13,9.99,577.18,-70.0681636,594.163,6.524,577,613,21.7
,15,PH061,MESE,17/02/2020,PRISMA,MESE,T2,T2a,S2,S2_T2a,MnCl2-2,MESET2MnCl2-2,0.0181,80,379.48,3.57,7.33,394.07,3.844968568,406.538,5.101,388,416,21.7
,15,PH061,MESE,17/02/2020,PRISMA,MESE,T2,T2a,S3,S3_T2a,MnCl2-3,MESET2MnCl2-3,0.0282,80,267.29,2.51,5.24,274.6,2.733415954,283.5,3.031,274,289,21.7
,15,PH061,MESE,17/02/2020,PRISMA,MESE,T2,T2a,S4,S4_T2a,MnCl2-4,MESET2MnCl2-4,0.0434,80,175.05,1.65,3.45,185.34,5.877731113,191.2,2.931,183,196,21.7
